store_ID,day_of_week,nb_customers_on_day,promotion,sales
561,3,684,1,7153.221192279941
939,2,425,0,4133.100825877825
813,4,673,1,5889.327302910052
769,1,3327,1,12108.027495670998
1006,4,882,1,6579.725224747475
841,3,288,0,2700.202361111112
683,5,967,0,9463.855614117365
473,2,218,1,2431.681360195361
769,2,3472,1,12113.878796536792
741,4,962,0,7445.219838180336
727,2,485,1,5168.90167724868
918,6,319,0,3100.3087068302066
91,6,593,0,4842.82814069264
613,2,944,1,7083.475576058204
698,4,1870,0,14647.444890933148
790,5,732,0,7189.79913011063
660,5,410,0,3308.27537097162
706,2,526,1,5953.184484126984
1045,7,446,0,3327.271818783067
141,2,644,1,6458.9393835978835
1000,4,671,0,6753.039480399226
594,2,550,1,5313.480621693118
355,4,1258,1,10729.628509462764
954,3,812,0,5850.538914381911
484,2,692,1,7190.35851094276
908,2,311,0,3068.356414363414
810,6,494,0,5524.778854497354
105,3,573,0,4836.5491582491595
669,2,416,1,5124.839366883117
197,1,1023,1,9409.37850697451
1083,5,420,1,6253.356784151034
707,4,834,0,7230.182458384211
49,6,518,0,6653.743506734008
527,5,893,0,8700.496136243384
637,6,595,0,7218.907046296294
208,4,309,0,1894.6701216931217
551,6,810,0,5319.119518518519
210,6,418,0,4386.317317460319
393,2,619,1,6780.58367905243
96,1,707,1,7722.522770322268
910,2,530,0,4702.015750360752
902,5,602,1,4918.373239417991
659,6,405,0,3402.2429642857132
264,2,977,1,7919.608869889366
765,3,729,1,9442.708834054833
324,4,653,0,4819.786640211641
28,4,627,0,4869.0454066859065
49,1,1214,0,10256.592050264557
92,3,561,1,6582.7868333333345
936,1,840,0,6530.475671115921
145,2,1239,1,9491.854320105822
291,1,1055,1,11058.76284571909
280,4,531,1,6354.7249497354505
15,1,818,1,9189.864724386722
120,3,579,0,5687.814072751324
524,1,1268,1,13989.96153703704
105,3,507,0,3958.9671966089472
704,4,1185,1,11380.15439550264
753,3,747,1,8628.148209956715
474,2,1026,1,11427.52637385762
810,5,578,1,7351.120824074073
911,5,886,0,8891.694164622415
412,6,847,0,11760.37859235209
46,4,541,0,3895.4347341269854
484,4,716,1,7294.30550213675
296,1,751,0,5588.9384603174585
472,6,705,0,6022.02656878307
422,1,490,1,5360.822431577682
998,6,448,0,3478.646927368927
69,4,1070,0,8092.860265873015
161,5,774,0,6406.198802910055
943,3,716,0,6878.5455462962955
105,2,576,1,5107.66152934103
1097,4,2042,1,9149.4808507696
778,5,675,0,5063.939189153439
855,5,664,1,6210.635493746995
184,2,606,1,7280.737255291003
62,4,987,1,9924.013026455028
866,3,613,1,8120.325987253485
781,4,503,0,3641.2583875661367
647,5,741,0,5998.778738335735
73,6,284,0,2616.3582394179903
171,2,1011,1,10564.125082251076
318,3,794,1,9124.460061447817
672,2,1493,1,10858.985012746503
81,5,553,0,6613.740769018017
162,6,538,0,6662.201721620971
579,2,1084,1,10894.592759980753
60,6,398,0,4309.944938431936
326,6,506,0,5786.468120851373
811,5,625,0,3865.483937830686
829,6,786,0,5317.269429533429
977,6,387,0,3377.045855940356
403,1,775,0,7049.560056970809
152,5,692,1,6457.026263828765
60,1,770,1,9246.9085454638
1061,4,482,0,5935.380607253856
104,5,1135,0,8563.312519841273
756,2,2428,1,13998.7790952381
572,5,737,1,9320.62820899471
472,5,786,1,6384.979189458692
636,6,645,0,5150.228325156323
490,2,1193,1,9550.770214526212
82,1,1005,1,12215.320892736892
245,5,948,0,7786.998240981237
429,2,298,0,3334.85603992304
580,6,1537,0,9235.912548941797
59,4,559,1,5638.701597522847
447,6,681,0,5955.9001177248665
485,4,572,1,5016.670990019243
76,3,986,0,8119.212363395857
370,1,769,1,10540.632300264548
1013,6,259,0,2121.249860870611
944,3,901,0,5304.141255170753
762,2,416,1,4464.6700577200545
110,5,632,1,5138.268705266954
310,2,876,1,9366.47970658971
402,4,464,0,3955.628736531985
857,4,788,0,6319.54209199134
254,4,212,0,2449.327854497354
903,4,764,1,10571.477443528694
1062,1,797,1,9055.221615486364
712,4,517,0,5107.631746031746
460,3,343,1,3833.927837301589
719,5,469,1,5682.14443867244
984,3,777,0,7075.607569985571
716,2,459,1,6068.94833145558
1072,2,790,1,8788.620264911013
722,2,1255,1,11995.77187698412
940,1,936,1,10480.986828523328
963,6,344,0,3410.476522486771
344,1,1344,0,12250.845309884562
220,4,532,0,3956.492373015872
456,3,952,1,7010.667714766714
106,1,1055,1,11595.89307323232
943,1,613,0,6331.704785714287
516,2,842,0,6463.595118566617
911,2,734,0,7681.899363035114
941,1,534,0,4267.353871933625
867,4,392,0,3978.461060726312
328,3,543,1,4804.474776455028
472,4,717,1,5581.46081036556
540,5,513,0,4879.105214285714
501,2,614,1,6304.685746031745
813,2,641,0,5403.273040644542
822,6,691,0,7195.678255050507
754,4,868,0,7497.30136904762
307,3,328,1,3206.5214484126996
1016,6,488,0,4588.959575396825
439,3,893,1,7474.658072390567
382,2,514,0,5526.082377344878
186,5,329,0,2882.392631313133
415,4,485,0,5498.2847792207795
946,6,390,0,2994.5913428330937
638,2,436,0,4762.208943963445
916,2,725,1,6029.3527408609925
744,3,772,0,6554.32659607985
810,3,473,1,5876.986916527917
850,1,857,1,9369.802774919524
1008,6,583,0,4057.6957295297298
487,5,758,0,7416.342005531501
481,4,444,0,4406.783285714285
588,2,694,1,6956.025682900432
939,3,446,0,4225.447576719576
328,3,566,1,4881.353146705149
235,4,424,0,4298.54131746032
1066,5,1108,0,10466.791163299662
686,5,721,0,5872.00986243386
798,3,844,0,5986.568822150072
609,6,275,0,2676.53125925926
210,1,281,0,2694.296154040403
747,1,575,0,5855.438223544971
863,6,1050,0,8360.124717412222
565,2,651,0,5126.323681337183
497,1,1340,1,12154.611514550254
668,5,1107,0,8197.915771164024
620,2,759,1,8358.471982804233
254,6,319,0,3644.2586553631554
567,4,668,0,4515.576927489176
688,3,346,0,2920.8503161375684
777,4,248,0,2305.679161375663
245,6,942,0,8376.248042328045
97,3,626,0,5558.605261904763
994,1,597,1,7103.2098903318865
247,1,668,0,7643.700678691675
923,4,713,1,6206.551462361709
884,1,410,0,3743.1030936100938
40,3,633,1,5055.507303511301
911,3,883,1,9520.769136363637
504,5,916,1,6104.003941317942
360,6,528,0,4597.964388528138
263,5,287,1,3078.157538119289
364,2,429,1,4432.7413478836
166,1,1025,1,8830.462889009137
978,5,846,0,5888.208428571426
1033,1,1542,1,14794.051584535831
999,4,682,1,9407.034396825402
394,6,728,0,8719.333137566135
206,1,1287,1,12179.969721861467
247,5,841,1,10656.695023208267
838,4,755,1,6473.026617845118
322,4,590,0,4838.940047378547
964,2,1423,1,11139.034514430014
293,3,1029,1,8921.882187830688
342,3,735,0,8897.845246632998
724,5,939,1,10598.706946127948
357,5,1118,1,8773.336620610871
1109,4,350,0,3425.100063492061
302,4,308,1,3756.419257020757
516,5,793,1,6300.716829725827
109,4,699,1,6558.638139129389
617,1,562,0,5595.414209910457
475,6,873,0,7220.188321428572
580,5,1327,1,9706.755896103898
402,6,610,0,5443.357940476189
39,3,782,1,6136.103393338143
1035,3,554,1,4935.515931938435
1100,2,579,0,4177.007130351133
676,6,1155,0,4794.156023578275
559,3,650,0,4485.750970658971
424,3,893,1,8346.494113997112
791,5,734,0,6902.1452478354995
69,4,1019,0,7587.060709836456
763,3,523,0,4891.440397306398
200,5,930,1,7491.135185185183
1090,4,724,0,5458.274387566138
526,5,1433,1,10505.524509259263
767,1,606,0,5077.936568302067
996,4,732,1,7321.30623160173
566,4,442,0,3666.871988215488
1007,1,647,0,4969.975351851852
351,6,506,0,5851.387101250599
439,4,769,0,5992.587329124579
437,6,898,0,8282.561465127465
83,6,260,0,2759.5355423280416
438,2,625,1,6465.579133597881
256,5,1009,0,7274.452948412698
441,6,711,0,6380.487421717171
780,1,795,0,5720.521228835981
562,6,2485,0,12857.910616402116
77,5,712,1,8269.656304713804
374,4,883,1,7335.010452380955
499,3,640,1,4838.880426166428
989,5,657,0,5767.396734126988
198,2,498,1,4942.676531968031
627,2,503,0,4552.573366402116
171,2,1069,1,11018.830270442517
914,3,1042,0,7888.541090668592
992,2,639,0,4832.897775012025
1036,2,503,0,4877.542446007693
705,3,874,0,6431.144890091386
50,6,337,0,3556.3711230158738
718,2,1083,1,10847.530669312166
734,6,303,0,3184.16838888889
440,1,757,1,7993.886988095236
855,4,564,1,5621.375317562069
568,1,491,1,5966.908090187593
827,4,1847,1,14621.351544612786
153,3,521,0,5102.39450132275
131,2,586,0,5034.231579846077
1088,4,573,1,5897.836222943723
567,5,700,0,5400.112829605582
35,5,957,1,12860.53444227994
252,6,730,0,9148.182358465609
1004,1,470,0,4765.505649951898
642,5,504,1,4043.3835067155073
1067,2,500,1,5661.123929894179
519,3,511,1,5034.670925925926
512,4,1081,0,5936.546868205867
83,3,308,0,3121.03112830688
288,6,460,0,5390.7613716931255
1086,1,705,0,5248.0893064713055
505,5,514,0,3888.22488095238
1023,6,772,0,6623.308024050024
620,4,678,1,7791.22309271284
877,1,920,0,6499.045930615682
293,5,847,1,6550.977517075522
113,3,594,1,5784.6558673641175
256,2,887,0,6779.357910052913
35,1,660,0,7601.123319143819
976,1,998,1,11191.079532467524
994,2,428,0,3833.677338985088
222,6,338,0,2923.3193696488684
517,1,893,1,9214.590183862436
151,6,587,0,5788.72482780183
384,1,1488,1,14138.824514670505
120,4,677,1,7486.669601851855
91,3,411,0,3558.1097840307852
1039,2,949,1,7984.560206349206
454,6,230,0,1906.3639802789803
838,5,825,1,8309.43516582492
614,2,1016,1,7409.890976190477
624,6,422,0,4150.774186507937
1066,3,1107,1,11157.347753968255
556,1,1386,1,12502.912384920635
119,2,619,0,5244.986980158731
435,1,560,1,5373.767953583453
9,5,660,1,7890.439109788362
334,5,636,1,6710.602144179891
388,1,1001,0,8452.3276031746
515,6,922,0,10798.196268278018
149,6,311,0,3288.357675925925
148,6,757,0,8112.155079004333
514,6,546,0,5019.7712473545
371,6,529,0,6129.864093674845
218,4,724,0,5036.8144329004335
303,3,559,0,4786.564247113996
662,4,761,1,8755.81862169312
721,1,684,0,6395.923591029338
282,2,646,1,6139.148255170755
631,5,706,1,6646.223925565174
569,2,362,0,3749.2181206848727
111,5,598,0,5921.337321428575
1035,5,551,1,4842.951991822992
689,4,617,0,5291.8197619047605
325,3,656,1,6918.965968374219
642,5,393,0,2768.736259259259
520,6,363,0,3383.3326183261192
825,4,517,0,4117.013486772487
980,5,592,1,6883.701351010101
163,6,615,0,5569.497630952378
323,5,687,1,8288.307700456948
283,6,720,0,7879.461419312169
1003,2,705,0,5864.188505892259
242,5,476,1,5393.697551587303
580,5,1844,0,11056.99858790284
78,3,507,1,3985.428541967293
181,4,676,0,5530.713215608464
345,1,694,1,7478.18118855219
985,1,651,0,6602.851227513228
1021,2,1218,0,10312.140700817705
577,6,522,0,4405.638088985089
1077,5,518,1,4914.9825448532965
884,4,487,1,5086.321223184225
909,1,1374,1,13972.14151750102
1051,6,741,0,4861.878726190476
272,4,731,1,7398.859320586824
824,6,574,0,4782.3469743867245
863,2,1150,1,9929.965273328524
338,4,452,0,4552.496445767195
905,2,1602,1,12365.878191826692
10,6,478,0,4437.435661616163
365,2,578,0,4652.090468013466
445,4,303,1,3182.6692255892253
310,3,706,1,8521.946693602695
185,5,662,1,8623.643631072626
641,1,1059,1,14740.331276094272
671,6,499,0,4923.352972222225
912,2,686,1,5413.951943241942
11,1,1151,1,10080.561604497356
564,4,451,1,5385.0602711640195
262,3,3596,1,13477.609497354497
272,1,563,0,4352.467668017168
391,3,537,0,4632.931599206349
208,1,364,0,2527.4262236652216
390,3,963,0,9113.335917582412
489,4,766,1,8596.937703102447
272,1,635,0,5416.094597883599
482,3,775,1,7237.472638888885
48,5,465,0,3948.33910978836
732,5,523,0,4837.14327084952
176,5,717,1,5998.872468253969
417,3,786,0,6713.851921254669
293,2,971,1,8215.483095238098
709,1,1727,1,14538.85946645021
645,6,1280,0,9981.035576118333
457,2,428,1,5200.600810726309
568,2,416,1,5131.458642857147
994,1,423,0,3786.306690957192
934,2,719,0,6444.137208152957
319,2,1001,1,10058.22746127946
573,3,370,1,4505.3294232804255
860,4,786,1,6729.562199735446
998,1,488,0,3527.293012506012
310,6,608,0,6453.955998316503
217,3,577,0,4082.966796296297
319,3,821,1,7895.713960317466
532,2,1220,1,11081.718401034146
332,3,505,1,3850.064410052909
461,6,504,0,4966.503946127947
79,2,481,0,4102.98378042328
478,5,766,1,7237.849458032707
838,3,912,1,9554.453349206346
66,4,576,1,7199.507834656087
733,2,3482,0,14733.237359788356
509,6,317,0,3495.6745727513226
281,6,680,0,6683.454142857143
468,2,488,1,5990.868834656084
755,1,993,0,9712.44762326562
552,5,731,1,8379.552100889849
450,1,1024,1,10412.20292580567
217,5,556,1,5108.076921236166
745,5,723,1,7742.780716931213
431,3,934,1,9189.881449374703
691,6,546,0,6035.401312169311
1009,3,444,0,4333.132435786437
212,2,517,1,5676.851894420395
453,1,786,0,6006.805353294853
722,6,1393,0,7841.504686988938
1015,3,436,0,4692.111826479078
146,4,763,1,8645.271586459836
463,5,886,0,5605.0909722222295
502,5,1504,0,9673.359160052903
1059,3,1078,0,7281.407238095234
777,1,280,0,2705.2441534391537
808,4,862,1,11145.976230158723
595,3,1647,0,12254.981443121696
229,2,723,1,9217.526738307988
890,3,465,1,6279.61523689274
772,1,456,0,3072.8695087782585
918,1,990,0,7987.736215608467
88,2,758,1,7758.765512987014
813,4,642,0,5467.11277777778
52,3,518,1,8102.244014550269
88,5,662,0,6062.979041125538
661,4,519,0,5635.9575582010575
1106,1,694,1,7309.942580687832
391,4,822,1,7246.196959882709
755,4,855,0,9197.25521765272
53,6,348,0,3113.7133288840782
922,6,730,0,6969.307583934586
581,2,508,0,3862.6700595238112
277,4,416,0,4749.132994708995
809,4,876,1,10448.269194083698
1043,6,1428,0,9638.94753835979
219,5,371,0,2689.107764790765
156,5,688,1,7189.020298220301
838,6,699,0,6165.896998677249
1037,3,1161,1,9720.114596320347
219,2,424,0,3174.9581510341523
388,2,1342,1,13484.658722222228
346,1,554,0,5600.988249759501
206,2,878,1,8276.407810846562
922,2,724,1,7773.0224642857165
1027,5,1885,1,14959.369857744112
192,5,435,0,4948.247438552184
767,4,619,0,5261.280530543531
959,4,772,0,6860.957710317459
110,6,374,0,2971.575887686388
1070,6,736,0,5253.097730519478
230,2,834,1,7728.267349687352
521,6,426,0,4826.300775132274
770,1,744,0,5986.515838383837
1055,5,926,0,7097.451436507939
101,4,791,1,8005.390693695199
709,4,1515,1,11840.645732683988
166,3,692,1,6571.030604377101
515,4,681,1,8093.0731078643585
988,6,494,0,3658.073554353054
505,4,583,1,4712.51075925926
796,4,746,1,8036.533662337664
332,6,220,0,1621.7473465608468
430,3,629,0,7678.596293650794
409,4,502,0,4793.994875661376
461,4,436,1,4490.002609788358
447,1,764,1,7639.890560245311
1110,5,707,1,6689.445997474745
458,3,589,0,5777.758517075518
284,6,494,0,5395.8486225348715
970,5,458,1,4030.85350937951
967,3,980,1,9545.23043121693
159,5,949,1,9506.449168710911
295,6,518,0,3914.7588955026495
954,1,1295,1,12297.930016233768
589,6,358,0,3369.0854312169313
389,5,1440,1,12247.228533189029
236,6,573,0,4848.098400072148
892,4,684,0,5603.9545756373245
555,4,357,0,3299.4024641654646
972,3,457,1,4539.372355098605
443,6,383,0,3871.460322390574
965,3,1190,1,11988.991697089952
292,3,845,1,7505.909952621454
1002,5,599,0,4826.243640812892
833,2,353,0,3463.926787518039
582,4,966,1,7797.211650793652
420,3,381,0,3599.2429075276596
999,3,577,0,7137.071594396342
1001,5,635,1,5734.36357034632
208,6,506,0,3581.069988095238
716,5,426,0,5183.800034391533
509,3,544,1,6794.360486772486
195,3,1531,1,13816.770106782107
527,2,743,0,7630.103566137566
778,4,727,0,4813.963115079366
786,1,738,1,5539.406732804235
81,3,467,0,5553.364891534393
1021,2,1039,0,8112.273110028855
445,6,2504,0,12763.614741702746
246,4,1229,1,10403.346547378544
40,3,603,0,4016.981125781625
588,5,727,0,6825.619633597884
701,2,555,0,4324.798854497354
989,2,595,0,5146.792633597881
370,6,646,0,6921.378018999519
422,3,415,0,3679.9338015873
833,1,544,1,6563.833921236167
78,3,523,1,4084.5714238816727
22,6,369,0,3428.810333694083
466,4,1014,1,10609.115817460315
211,6,1221,0,10471.437228234729
359,6,707,0,7621.337922318426
121,5,584,1,5046.58088840789
422,1,525,1,5745.297644179895
1075,2,966,0,9501.284755291006
515,6,897,0,10764.943247354497
122,4,582,0,5113.508746632994
323,4,566,0,6335.414382275133
17,1,1191,1,11141.83827344877
79,6,409,0,3870.565366402118
620,3,549,0,5506.667377289377
709,3,1407,0,9512.509219576725
606,6,393,0,3711.992551587299
757,5,617,1,7475.076557720062
546,5,1459,0,11515.312433862431
126,2,621,1,7472.941735569983
136,6,438,0,5412.732113756616
621,2,730,0,4757.535549903801
1069,6,647,0,5836.614449494949
568,2,258,0,2609.489555555555
66,6,566,0,6147.7208174603165
219,1,544,1,4672.955678932176
52,3,331,0,4333.8560846560895
90,2,1094,0,7711.653794252046
971,1,878,0,6445.475158850415
173,1,1102,0,10019.950595358345
801,1,339,0,2888.817526334776
465,1,765,1,8947.51949037999
315,6,302,0,2767.390955026455
119,1,563,0,4764.520206469458
482,2,780,0,6277.893826719576
529,5,893,1,9367.692574675328
92,1,1023,0,8015.822177729677
1052,5,1011,0,7967.656924603173
674,1,1472,1,13093.38168602694
807,6,1028,0,10334.66242592594
872,1,1014,1,10838.592638888897
976,1,963,1,10182.66592328042
361,1,714,1,7967.294831649829
891,2,1348,1,11321.662399831648
161,5,901,1,7968.956371693123
674,4,1447,1,11909.777181216925
818,3,482,0,4056.9040398027896
474,5,850,1,8256.217130952382
992,1,932,1,8563.574063612316
609,4,526,1,4698.757714886968
833,6,435,0,3981.6070668590664
630,5,863,1,7781.261762506015
255,2,613,0,5151.437637445887
120,2,664,1,7447.302653920156
897,5,360,1,3396.1179047619025
446,1,961,1,9494.218320466573
822,3,619,1,8074.63073015873
1065,1,511,0,4135.653171356421
603,4,900,0,6045.053057599808
935,2,644,1,6480.801884319387
285,5,491,0,5184.596659571912
107,5,989,1,7769.99026948052
77,6,598,0,6468.447672059424
605,3,465,1,6185.863694564698
155,4,602,1,6486.40836231361
535,2,965,1,9041.0385503848
63,1,1320,0,9861.920704064458
574,4,524,0,6172.746334175084
480,2,723,1,6070.298143097642
998,5,575,1,4561.3008439153455
159,3,863,1,10315.362161375657
247,1,1048,1,11491.833773208273
141,4,635,1,6178.016522246271
1035,3,635,1,5772.674076960075
381,1,1318,1,13572.080988095242
217,6,557,0,4254.507280423282
1082,4,1742,1,13330.03642484367
102,6,1064,0,7507.445167869169
186,1,380,0,3544.286075036074
314,1,530,0,4483.952408970659
819,1,510,0,5388.272162698413
860,2,702,0,5341.923418109667
714,2,287,0,3632.7484880952384
786,1,629,0,3826.3261202501217
818,3,532,0,4543.093763949016
241,2,889,1,8506.51847751323
12,5,1117,1,10338.95275396826
529,2,833,1,9066.056916666668
825,1,512,0,3749.88892797018
35,6,606,0,6950.59406878307
638,3,466,0,5208.669100288598
277,5,670,1,8597.289696608948
509,6,401,0,3895.5017400192382
37,6,861,0,7286.366355820104
805,3,717,1,8522.860283549788
39,4,837,1,6969.447162698412
347,6,437,0,5109.382856541603
631,1,773,1,7808.188415103414
640,3,716,1,8312.973501924003
908,3,298,0,3048.879166657417
625,5,621,1,6372.153047498799
931,1,752,1,7085.93573015873
73,5,452,0,3894.396383597885
931,6,174,0,1315.6275096200095
260,5,818,0,6113.2467724867665
962,4,768,0,4976.864140211642
778,3,866,1,7010.072481601727
274,4,991,1,4243.21368876494
1065,3,520,0,4173.276909692158
150,3,737,1,7845.473794973552
1043,6,1032,0,7106.735539201537
218,6,306,0,2108.852189153438
210,1,512,0,4739.290462962963
1000,4,784,1,8675.725412698413
386,4,512,0,5791.297466931214
1040,2,855,0,7410.746126984127
92,1,448,0,4249.540402477152
179,6,997,0,7457.7364464887
909,1,974,0,8569.25929761905
824,1,923,1,10683.022867123616
697,1,915,0,8870.508160293411
354,3,541,0,5502.936227818477
552,1,1063,1,13682.05164033189
760,5,1212,0,7105.912050625309
12,1,757,0,5889.723259259256
161,6,747,0,6881.277524225777
1111,3,463,1,5585.609696969695
763,6,555,0,5360.509028490032
352,5,669,0,7303.796846079849
336,4,2013,1,14062.595177248675
205,3,721,0,4893.810502645503
40,4,727,0,5614.999431216932
1011,3,726,0,5658.797022005769
556,6,672,0,5488.351565897066
93,1,644,0,5640.463951058202
572,6,560,0,6616.835574074074
512,5,1522,1,6280.58179148629
35,5,805,0,8117.432623015869
113,1,953,0,9056.270974830726
574,5,705,1,9490.652037037042
